UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,,,,
BA,29,01106,Amélia Rodrigues,"25,224",,,,,,,,,
BA,29,01155,América Dourada,"16,097",,,,,,,,,
BA,29,01205,Anagé,"18,194",,,,,,,,,
BA,29,01304,Andaraí,"13,153",,,,,,,,,
BA,29,01353,Andorinha,"14,690",,,,,,,,,
BA,29,01403,Angical,"14,017",,,,,,,,,
BA,29,01502,Anguera,"11,142",,,,,,,,,
BA,29,01601,Antas,"19,093",,,,,,,,,
BA,29,01700,Antônio Cardoso,"11,691",,,,,,,,,
BA,29,01809,Antônio Gonçalves,"11,715",,,,,,,,,
BA,29,01908,Aporá,"17,673",,,,,,,,,
BA,29,01957,Apuarema,"7,360",,,,,,,,,
BA,29,02005,Aracatu,"13,229",,,,,,,,,
BA,29,02054,Araças,"12,143",,,,,,,,,
BA,29,02104,Araci,"54,099",,,,,,,,,
BA,29,02203,Aramari,"11,332",,,,,,,,,
BA,29,02252,Arataca,"11,079",,,,,,,,,
BA,29,02302,Aratuípe,"8,813",,,,,,,,,
BA,29,02401,Aurelino Leal,"11,774",,,,,,,,,
BA,29,02500,Baianópolis,"13,824",,,,,,,,,
BA,29,02609,Baixa Grande,"20,488",,,,,,,,,
BA,29,02658,Banzaê,"13,217",,,,,,,,,
BA,29,02708,Barra,"53,231",,,,,,,,,
BA,29,02807,Barra da Estiva,"20,813",,,,,,,,,
BA,29,02906,Barra do Choça,"32,018",,,,,,,,,
BA,29,03003,Barra do Mendes,"13,900",,,,,,,,,
BA,29,03102,Barra do Rocha,"5,821",,,,,,,,,
BA,29,03201,Barreiras,"153,831",,,,,,,,,
BA,29,03235,Barro Alto,"14,802",,,,,,,,,
BA,29,03276,Barrocas,"15,846",,,,,,,,,
BA,29,03300,Barro Preto,"5,743",,,,,,,,,
BA,29,03409,Belmonte,"23,214",,,,,,,,,
BA,29,03508,Belo Campo,"17,317",,,,,,,,,
BA,29,03607,Biritinga,"15,975",,,,,,,,,
BA,29,03706,Boa Nova,"12,953",,,,,,,,,
BA,29,03805,Boa Vista do Tupim,"18,622",,,,,,,,,
BA,29,03904,Bom Jesus da Lapa,"68,609",,,,,,,,,
BA,29,03953,Bom Jesus da Serra,"9,942",,,,,,,,,
BA,29,04001,Boninal,"14,288",,,,,,,,,
BA,29,04050,Bonito,"16,637",,,,,,,,,
BA,29,04100,Boquira,"21,520",,,,,,,,,
BA,29,04209,Botuporã,"10,300",,,,,,,,,
BA,29,04308,Brejões,"14,370",,,,,,,,,
BA,29,04407,Brejolândia,"10,493",,,,,,,,,
BA,29,04506,Brotas de Macaúbas,"10,341",,,,,,,,,
BA,29,04605,Brumado,"67,048",,,,,,,,,
BA,29,04704,Buerarema,"18,391",,,,,,,,,
BA,29,04753,Buritirama,"21,067",,,,,,,,,
BA,29,04803,Caatiba,"7,043",,,,,,,,,
BA,29,04852,Cabaceiras do Paraguaçu,"18,698",,,,,,,,,
BA,29,04902,Cachoeira,"33,861",,,,,,,,,
BA,29,05008,Caculé,"23,045",,,,,,,,,
BA,29,05107,Caém,"9,372",,,,,,,,,
BA,29,05156,Caetanos,"15,524",,,,,,,,,
BA,29,05206,Caetité,"50,861",,,,,,,,,
BA,29,05305,Cafarnaum,"18,356",,,,,,,,,
BA,29,05404,Cairu,"17,913",,,,,,,,,
BA,29,05503,Caldeirão Grande,"13,260",,,,,,,,,
BA,29,05602,Camacan,"31,968",,,,,,,,,
BA,29,05701,Camaçari,"293,723",,,,,,,,,
BA,29,05800,Camamu,"35,248",,,,,,,,,
BA,29,05909,Campo Alegre de Lourdes,"28,844",,,,,,,,,
BA,29,06006,Campo Formoso,"70,912",,,,,,,,,
BA,29,06105,Canápolis,"9,719",,,,,,,,,
BA,29,06204,Canarana,"26,020",,,,,,,,,
BA,29,06303,Canavieiras,"31,301",,,,,,,,,
BA,29,06402,Candeal,"8,338",,,,,,,,,
BA,29,06501,Candeias,"86,677",,,,,,,,,
BA,29,06600,Candiba,"14,268",,,,,,,,,
BA,29,06709,Cândido Sales,"25,332",,,,,,,,,
BA,29,06808,Cansanção,"34,784",,,,,,,,,
BA,29,06824,Canudos,"16,752",,,,,,,,,
BA,29,06857,Capela do Alto Alegre,"11,660",,,,,,,,,
BA,29,06873,Capim Grosso,"30,451",,,,,,,,,
BA,29,06899,Caraíbas,"9,107",,,,,,,,,
BA,29,06907,Caravelas,"21,937",,,,,,,,,
BA,29,07004,Cardeal da Silva,"9,240",,,,,,,,,
BA,29,07103,Carinhanha,"28,965",,,,,,,,,
BA,29,07202,Casa Nova,"71,366",,,,,,,,,
BA,29,07301,Castro Alves,"26,209",,,,,,,,,
BA,29,07400,Catolândia,"3,555",,,,,,,,,
BA,29,07509,Catu,"54,424",,,,,,,,,
BA,29,07558,Caturama,"9,340",,,,,,,,,
BA,29,07608,Central,"17,252",,,,,,,,,
BA,29,07707,Chorrochó,"11,154",,,,,,,,,
BA,29,07806,Cícero Dantas,"33,356",,,,,,,,,
BA,29,07905,Cipó,"17,097",,,,,,,,,
BA,29,08002,Coaraci,"17,458",,,,,,,,,
BA,29,08101,Cocos,"18,746",,,,,,,,,
BA,29,08200,Conceição da Feira,"22,392",,,,,,,,,
BA,29,08309,Conceição do Almeida,"17,332",,,,,,,,,
BA,29,08408,Conceição do Coité,"66,191",,,,,,,,,
BA,29,08507,Conceição do Jacuípe,"32,909",,,,,,,,,
BA,29,08606,Conde,"25,630",,,,,,,,,
BA,29,08705,Condeúba,"17,319",,,,,,,,,
BA,29,08804,Contendas do Sincorá,"4,086",,,,,,,,,
BA,29,08903,Coração de Maria,"22,719",,,,,,,,,
BA,29,09000,Cordeiros,"8,585",,,,,,,,,
BA,29,09109,Coribe,"14,240",,,,,,,,,
BA,29,09208,Coronel João Sá,15.801 (12),,,,,,,,,
BA,29,09307,Correntina,"32,081",,,,,,,,,
BA,29,09406,Cotegipe,"13,796",,,,,,,,,
BA,29,09505,Cravolândia,"5,349",,,,,,,,,
BA,29,09604,Crisópolis,"21,040",,,,,,,,,
BA,29,09703,Cristópolis,"13,872",,,,,,,,,
BA,29,09802,Cruz das Almas,"62,871",,,,,,,,,
BA,29,09901,Curaçá,"34,389",,,,,,,,,
BA,29,10008,Dário Meira,"10,906",,,,,,,,,
BA,29,10057,Dias d'Ávila,"79,685",,,,,,,,,
BA,29,10107,Dom Basílio,"12,155",,,,,,,,,
BA,29,10206,Dom Macedo Costa,"4,050",,,,,,,,,
BA,29,10305,Elísio Medrado,"8,119",,,,,,,,,
BA,29,10404,Encruzilhada,"17,593",,,,,,,,,
BA,29,10503,Entre Rios,"41,654",,,,,,,,,
BA,29,10602,Esplanada,"36,882",,,,,,,,,
BA,29,10701,Euclides da Cunha,"59,842",,,,,,,,,
BA,29,10727,Eunápolis,"112,318",,,,,,,,,
BA,29,10750,Fátima,"17,601",,,,,,,,,
BA,29,10776,Feira da Mata,"5,668",,,,,,,,,
BA,29,10800,Feira de Santana,"609,913",,,,,,,,,
BA,29,10859,Filadélfia,"16,410",,,,,,,,,
BA,29,10909,Firmino Alves,"5,604",,,,,,,,,
BA,29,11006,Floresta Azul,"10,686",,,,,,,,,
BA,29,11105,Formosa do Rio Preto,"25,311",,,,,,,,,
BA,29,11204,Gandu,"32,202",,,,,,,,,
BA,29,11253,Gavião,"4,487",,,,,,,,,
BA,29,11303,Gentio do Ouro,"11,206",,,,,,,,,
BA,29,11402,Glória,"15,208",,,,,,,,,
BA,29,11501,Gongogi,"7,276",,,,,,,,,
BA,29,11600,Governador Mangabeira,"20,679",,,,,,,,,
BA,29,11659,Guajeru,"7,239",,,,,,,,,
BA,29,11709,Guanambi,"84,014",,,,,,,,,
BA,29,11808,Guaratinga,"20,991",,,,,,,,,
BA,29,11857,Heliópolis,"13,076",,,,,,,,,
BA,29,11907,Iaçu,"24,496",,,,,,,,,
BA,29,12004,Ibiassucê,9.427 (13),,,,,,,,,
BA,29,12103,Ibicaraí,"22,014",,,,,,,,,
BA,29,12202,Ibicoara,"19,346",,,,,,,,,
BA,29,12301,Ibicuí,"16,162",,,,,,,,,
BA,29,12400,Ibipeba,"18,097",,,,,,,,,
BA,29,12509,Ibipitanga,"14,856",,,,,,,,,
BA,29,12608,Ibiquera,"4,043",,,,,,,,,
BA,29,12707,Ibirapitanga,"23,343",,,,,,,,,
BA,29,12806,Ibirapuã,"8,581",,,,,,,,,
BA,29,12905,Ibirataia,"15,760",,,,,,,,,
BA,29,13002,Ibitiara,"16,272",,,,,,,,,
BA,29,13101,Ibititá,"17,150",,,,,,,,,
BA,29,13200,Ibotirama,"26,846",,,,,,,,,
BA,29,13309,Ichu,"6,194",,,,,,,,,
BA,29,13408,Igaporã,"15,630",,,,,,,,,
BA,29,13457,Igrapiúna,"13,367",,,,,,,,,
BA,29,13507,Iguaí,"26,868",,,,,,,,,
BA,29,13606,Ilhéus,"164,844",,,,,,,,,
BA,29,13705,Inhambupe,"39,499",,,,,,,,,
BA,29,13804,Ipecaetá,"14,625",,,,,,,,,
BA,29,13903,Ipiaú,"45,823",,,,,,,,,
BA,29,14000,Ipirá,"59,763",,,,,,,,,
BA,29,14109,Ipupiara,"9,817",,,,,,,,,
BA,29,14208,Irajuba,"7,243",,,,,,,,,
BA,29,14307,Iramaia,"8,893",,,,,,,,,
BA,29,14406,Iraquara,"24,942",,,,,,,,,
BA,29,14505,Irará,"28,892",,,,,,,,,
BA,29,14604,Irecê,"72,386",,,,,,,,,
BA,29,14653,Itabela,"30,413",,,,,,,,,
BA,29,14703,Itaberaba,"64,325",,,,,,,,,
BA,29,14802,Itabuna,"212,740",,,,,,,,,
BA,29,14901,Itacaré,"27,891",,,,,,,,,
BA,29,15007,Itaeté,"15,999",,,,,,,,,
BA,29,15106,Itagi,"12,462",,,,,,,,,
BA,29,15205,Itagibá,"14,712",,,,,,,,,
BA,29,15304,Itagimirim,"6,914",,,,,,,,,
BA,29,15353,Itaguaçu da Bahia,"14,311",,,,,,,,,
BA,29,15403,Itaju do Colônia,"6,770",,,,,,,,,
BA,29,15502,Itajuípe,"20,587",,,,,,,,,
BA,29,15601,Itamaraju,"64,521",,,,,,,,,
BA,29,15700,Itamari,"8,069",,,,,,,,,
BA,29,15809,Itambé,"23,358",,,,,,,,,
BA,29,15908,Itanagra,"6,445",,,,,,,,,
BA,29,16005,Itanhém,"19,499",,,,,,,,,
BA,29,16104,Itaparica,"22,114",,,,,,,,,
BA,29,16203,Itapé,"9,008",,,,,,,,,
BA,29,16302,Itapebi,"10,306",,,,,,,,,
BA,29,16401,Itapetinga,"75,470",,,,,,,,,
BA,29,16500,Itapicuru,"35,256",,,,,,,,,
BA,29,16609,Itapitanga,"10,328",,,,,,,,,
BA,29,16708,Itaquara,"8,288",,,,,,,,,
BA,29,16807,Itarantim,"19,646",,,,,,,,,
BA,29,16856,Itatim,"14,432",,,,,,,,,
BA,29,16906,Itiruçu,"12,624",,,,,,,,,
BA,29,17003,Itiúba,"36,063",,,,,,,,,
BA,29,17102,Itororó,"20,375",,,,,,,,,
BA,29,17201,Ituaçu,"18,889",,,,,,,,,
BA,29,17300,Ituberá,"28,457",,,,,,,,,
BA,29,17334,Iuiú,"10,969",,,,,,,,,
BA,29,17359,Jaborandi,"8,496",,,,,,,,,
BA,29,17409,Jacaraci,"14,834",,,,,,,,,
BA,29,17508,Jacobina,"80,394",,,,,,,,,
BA,29,17607,Jaguaquara,"54,163",,,,,,,,,
BA,29,17706,Jaguarari,"33,385",,,,,,,,,
BA,29,17805,Jaguaripe,"18,588",,,,,,,,,
BA,29,17904,Jandaíra,"10,691",,,,,,,,,
BA,29,18001,Jequié,"155,800",,,,,,,,,
BA,29,18100,Jeremoabo,"40,232",,,,,,,,,
BA,29,18209,Jiquiriçá,"14,516",,,,,,,,,
BA,29,18308,Jitaúna,"11,540",,,,,,,,,
BA,29,18357,João Dourado,"24,964",,,,,,,,,
BA,29,18407,Juazeiro,"215,183",,,,,,,,,
BA,29,18456,Jucuruçu,"9,272",,,,,,,,,
BA,29,18506,Jussara,"15,307",,,,,,,,,
BA,29,18555,Jussari,"5,902",,,,,,,,,
BA,29,18605,Jussiape,"6,406",,,,,,,,,
BA,29,18704,Lafaiete Coutinho,"3,757",,,,,,,,,
BA,29,18753,Lagoa Real,"15,555",,,,,,,,,
BA,29,18803,Laje,"23,638",,,,,,,,,
BA,29,18902,Lajedão,"3,934",,,,,,,,,
BA,29,19009,Lajedinho,"3,808",,,,,,,,,
BA,29,19058,Lajedo do Tabocal,"8,546",,,,,,,,,
BA,29,19108,Lamarão,"8,430",,,,,,,,,
BA,29,19157,Lapão,"27,170",,,,,,,,,
BA,29,19207,Lauro de Freitas,"195,095",,,,,,,,,
BA,29,19306,Lençóis,"11,315",,,,,,,,,
BA,29,19405,Licínio de Almeida,"12,406",,,,,,,,,
BA,29,19504,Livramento de Nossa Senhora,"45,388",,,,,,,,,
BA,29,19553,Luís Eduardo Magalhães,"84,753",,,,,,,,,
BA,29,19603,Macajuba,"11,364",,,,,,,,,
BA,29,19702,Macarani,"18,592",,,,,,,,,
BA,29,19801,Macaúbas,"49,474",,,,,,,,,
BA,29,19900,Macururé,"7,862",,,,,,,,,
BA,29,19926,Madre de Deus,"20,737",,,,,,,,,
BA,29,19959,Maetinga,"3,577",,,,,,,,,
BA,29,20007,Maiquinique,"10,016",,,,,,,,,
BA,29,20106,Mairi,"18,753",,,,,,,,,
BA,29,20205,Malhada,"16,830",,,,,,,,,
BA,29,20304,Malhada de Pedras,"8,430",,,,,,,,,
BA,29,20403,Manoel Vitorino,"13,397",,,,,,,,,
BA,29,20452,Mansidão,"13,546",,,,,,,,,
BA,29,20502,Maracás,"21,295",,,,,,,,,
BA,29,20601,Maragogipe,"44,555",,,,,,,,,
BA,29,20700,Maraú,"20,518",,,,,,,,,
BA,29,20809,Marcionílio Souza,"10,434",,,,,,,,,
BA,29,20908,Mascote,"13,931",,,,,,,,,
BA,29,21005,Mata de São João,"46,014",,,,,,,,,
BA,29,21054,Matina,"12,116",,,,,,,,,
BA,29,21104,Medeiros Neto,"22,659",,,,,,,,,
BA,29,21203,Miguel Calmon,"26,159",,,,,,,,,
BA,29,21302,Milagres,"11,009",,,,,,,,,
BA,29,21401,Mirangaba,"18,195",,,,,,,,,
BA,29,21450,Mirante,"8,844",,,,,,,,,
BA,29,21500,Monte Santo,"49,565",,,,,,,,,
BA,29,21609,Morpará,"8,542",,,,,,,,,
BA,29,21708,Morro do Chapéu,"35,383",,,,,,,,,
BA,29,21807,Mortugaba,"12,031",,,,,,,,,
BA,29,21906,Mucugê,"9,244",,,,,,,,,
BA,29,22003,Mucuri,"41,221",,,,,,,,,
BA,29,22052,Mulungu do Morro,"11,114",,,,,,,,,
BA,29,22102,Mundo Novo,"26,575",,,,,,,,,
BA,29,22201,Muniz Ferreira,"7,399",,,,,,,,,
BA,29,22250,Muquém de São Francisco,"11,280",,,,,,,,,
BA,29,22300,Muritiba,"29,387",,,,,,,,,
BA,29,22409,Mutuípe,"22,156",,,,,,,,,
BA,29,22508,Nazaré,"28,451",,,,,,,,,
BA,29,22607,Nilo Peçanha,"13,914",,,,,,,,,
BA,29,22656,Nordestina,"13,095",,,,,,,,,
BA,29,22706,Nova Canaã,"16,451",,,,,,,,,
BA,29,22730,Nova Fátima,"7,802",,,,,,,,,
BA,29,22755,Nova Ibiá,"6,631",,,,,,,,,
BA,29,22805,Nova Itarana,"8,172",,,,,,,,,
BA,29,22854,Nova Redenção,"9,115",,,,,,,,,
BA,29,22904,Nova Soure,"24,493",,,,,,,,,
BA,29,23001,Nova Viçosa,"42,950",,,,,,,,,
BA,29,23035,Novo Horizonte,"12,241",,,,,,,,,
BA,29,23050,Novo Triunfo,"15,380",,,,,,,,,
BA,29,23100,Olindina,"28,152",,,,,,,,,
BA,29,23209,Oliveira dos Brejinhos,"21,838",,,,,,,,,
BA,29,23308,Ouriçangas,"8,557",,,,,,,,,
BA,29,23357,Ourolândia,"17,389",,,,,,,,,
BA,29,23407,Palmas de Monte Alto,"21,703",,,,,,,,,
BA,29,23506,Palmeiras,"8,961",,,,,,,,,
BA,29,23605,Paramirim,"21,518",,,,,,,,,
BA,29,23704,Paratinga,"31,853",,,,,,,,,
BA,29,23803,Paripiranga,"28,956",,,,,,,,,
BA,29,23902,Pau Brasil,"9,981",,,,,,,,,
BA,29,24009,Paulo Afonso,"117,014",,,,,,,,,
BA,29,24058,Pé de Serra,"13,601",,,,,,,,,
BA,29,24108,Pedrão,"7,298",,,,,,,,,
BA,29,24207,Pedro Alexandre,"17,486",,,,,,,,,
BA,29,24306,Piatã,"17,269",,,,,,,,,
BA,29,24405,Pilão Arcado,"34,486",,,,,,,,,
BA,29,24504,Pindaí,"16,234",,,,,,,,,
BA,29,24603,Pindobaçu,"20,204",,,,,,,,,
BA,29,24652,Pintadas,"10,482",,,,,,,,,
BA,29,24678,Piraí do Norte,"10,007",,,,,,,,,
BA,29,24702,Piripá,"10,952",,,,,,,,,
BA,29,24801,Piritiba,"24,538",,,,,,,,,
BA,29,24900,Planaltino,"9,272",,,,,,,,,
BA,29,25006,Planalto,"26,092",,,,,,,,,
BA,29,25105,Poções,"46,862",,,,,,,,,
BA,29,25204,Pojuca,"39,045",,,,,,,,,
BA,29,25253,Ponto Novo,"15,012",,,,,,,,,
BA,29,25303,Porto Seguro,"146,625",,,,,,,,,
BA,29,25402,Potiraguá,"7,549",,,,,,,,,
BA,29,25501,Prado,"28,152",,,,,,,,,
BA,29,25600,Presidente Dutra,"15,121",,,,,,,,,
BA,29,25709,Presidente Jânio Quadros,"12,505",,,,,,,,,
BA,29,25758,Presidente Tancredo Neves,"27,422",,,,,,,,,
BA,29,25808,Queimadas,"25,445",,,,,,,,,
BA,29,25907,Quijingue,"27,533",,,,,,,,,
BA,29,25931,Quixabeira,"8,990",,,,,,,,,
BA,29,25956,Rafael Jambeiro,"22,610",,,,,,,,,
BA,29,26004,Remanso,"41,200",,,,,,,,,
BA,29,26103,Retirolândia,"14,295",,,,,,,,,
BA,29,26202,Riachão das Neves,"22,343",,,,,,,,,
BA,29,26301,Riachão do Jacuípe,"33,403",,,,,,,,,
BA,29,26400,Riacho de Santana,"35,240",,,,,,,,,
BA,29,26509,Ribeira do Amparo,"14,843",,,,,,,,,
BA,29,26608,Ribeira do Pombal,"52,956",,,,,,,,,
BA,29,26657,Ribeirão do Largo,"6,304",,,,,,,,,
BA,29,26707,Rio de Contas,"13,048",,,,,,,,,
BA,29,26806,Rio do Antônio,"15,289",,,,,,,,,
BA,29,26905,Rio do Pires,"11,645",,,,,,,,,
BA,29,27002,Rio Real,"40,475",,,,,,,,,
BA,29,27101,Rodelas,"9,213",,,,,,,,,
BA,29,27200,Ruy Barbosa,"30,767",,,,,,,,,
BA,29,27309,Salinas da Margarida,"15,463",,,,,,,,,
BA,29,27408,Salvador,"2,857,329",,,,,,,,,
BA,29,27507,Santa Bárbara,"20,694",,,,,,,,,
BA,29,27606,Santa Brígida,"14,088",,,,,,,,,
BA,29,27705,Santa Cruz Cabrália,"27,626",,,,,,,,,
BA,29,27804,Santa Cruz da Vitória,"6,354",,,,,,,,,
BA,29,27903,Santa Inês,"10,656",,,,,,,,,
BA,29,28000,Santaluz,"37,158",,,,,,,,,
BA,29,28059,Santa Luzia,"12,751",,,,,,,,,
BA,29,28109,Santa Maria da Vitória,"39,920",,,,,,,,,
BA,29,28208,Santana,"26,517",,,,,,,,,
BA,29,28307,Santanópolis,"8,920",,,,,,,,,
BA,29,28406,Santa Rita de Cássia,"28,192",,,,,,,,,
BA,29,28505,Santa Teresinha,"10,345",,,,,,,,,
BA,29,28604,Santo Amaro,"59,512",,,,,,,,,
BA,29,28703,Santo Antônio de Jesus,"100,605",,,,,,,,,
BA,29,28802,Santo Estêvão,"52,413",,,,,,,,,
BA,29,28901,São Desidério,"33,193",,,,,,,,,
BA,29,28950,São Domingos,"9,042",,,,,,,,,
BA,29,29008,São Félix,"14,717",,,,,,,,,
BA,29,29057,São Félix do Coribe,"15,310",,,,,,,,,
BA,29,29107,São Felipe,"21,069",,,,,,,,,
BA,29,29206,São Francisco do Conde,"39,338",,,,,,,,,
BA,29,29255,São Gabriel,"18,798",,,,,,,,,
BA,29,29305,São Gonçalo dos Campos,"37,139",,,,,,,,,
BA,29,29354,São José da Vitória,"5,710",,,,,,,,,
BA,29,29370,São José do Jacuípe,"10,417",,,,,,,,,
BA,29,29404,São Miguel das Matas,"11,645",,,,,,,,,
BA,29,29503,São Sebastião do Passé,"44,164",,,,,,,,,
BA,29,29602,Sapeaçu,"17,387",,,,,,,,,
BA,29,29701,Sátiro Dias,"19,644",,,,,,,,,
BA,29,29750,Saubara,"11,978",,,,,,,,,
BA,29,29800,Saúde,"12,883",,,,,,,,,
BA,29,29909,Seabra,"43,941",,,,,,,,,
BA,29,30006,Sebastião Laranjeiras,"11,351",,,,,,,,,
BA,29,30105,Senhor do Bonfim,"78,588",,,,,,,,,
BA,29,30154,Serra do Ramalho,"31,532",,,,,,,,,
BA,29,30204,Sento Sé,"40,703",,,,,,,,,
BA,29,30303,Serra Dourada,"17,452",,,,,,,,,
BA,29,30402,Serra Preta,"15,064",,,,,,,,,
BA,29,30501,Serrinha,"80,411",,,,,,,,,
BA,29,30600,Serrolândia,"13,347",,,,,,,,,
BA,29,30709,Simões Filho,"132,906",,,,,,,,,
BA,29,30758,Sítio do Mato,"12,965",,,,,,,,,
BA,29,30766,Sítio do Quinto,"10,316",,,,,,,,,
BA,29,30774,Sobradinho,"22,806",,,,,,,,,
BA,29,30808,Souto Soares,"16,905",,,,,,,,,
BA,29,30907,Tabocas do Brejo Velho,"12,517",,,,,,,,,
BA,29,31004,Tanhaçu,"20,416",,,,,,,,,
BA,29,31053,Tanque Novo,"17,285",,,,,,,,,
BA,29,31103,Tanquinho,"7,909",,,,,,,,,
BA,29,31202,Taperoá,"20,889",,,,,,,,,
BA,29,31301,Tapiramutá,"17,046",,,,,,,,,
BA,29,31350,Teixeira de Freitas,"158,445",,,,,,,,,
BA,29,31400,Teodoro Sampaio,"7,493",,,,,,,,,
BA,29,31509,Teofilândia,"22,479",,,,,,,,,
BA,29,31608,Teolândia,"14,860",,,,,,,,,
BA,29,31707,Terra Nova,"12,965",,,,,,,,,
BA,29,31806,Tremedal,"16,608",,,,,,,,,
BA,29,31905,Tucano,"50,568",,,,,,,,,
BA,29,32002,Uauá,"24,486",,,,,,,,,
BA,29,32101,Ubaíra,"19,914",,,,,,,,,
BA,29,32200,Ubaitaba,"19,275",,,,,,,,,
BA,29,32309,Ubatã,"26,795",,,,,,,,,
BA,29,32408,Uibaí,"13,884",,,,,,,,,
BA,29,32457,Umburanas,"19,034",,,,,,,,,
BA,29,32507,Una,"19,484",,,,,,,,,
BA,29,32606,Urandi,"16,651",,,,,,,,,
BA,29,32705,Uruçuca,"20,630",,,,,,,,,
BA,29,32804,Utinga,"19,098",,,,,,,,,
BA,29,32903,Valença,"95,858",,,,,,,,,
BA,29,33000,Valente,"28,130",,,,,,,,,
BA,29,33059,Várzea da Roça,"14,087",,,,,,,,,
BA,29,33109,Várzea do Poço,"9,130",,,,,,,,,
BA,29,33158,Várzea Nova,"12,772",,,,,,,,,
BA,29,33174,Varzedo,"8,895",,,,,,,,,
BA,29,33208,Vera Cruz,42.706 (14),,,,,,,,,
BA,29,33257,Vereda,"6,258",,,,,,,,,
BA,29,33307,Vitória da Conquista,"338,885",,,,,,,,,
BA,29,33406,Wagner,"9,347",,,,,,,,,
BA,29,33455,Wanderley,"12,299",,,,,,,,,
BA,29,33505,Wenceslau Guimarães,"21,228",,,,,,,,,
BA,29,33604,Xique-Xique,"46,440",,,,,,,,,
MG,31,00104,Abadia dos Dourados,"6,972",,,,,,,,,
MG,31,00203,Abaeté,"23,223",,,,,,,,,
MG,31,00302,Abre Campo,"13,465",,,,,,,,,
MG,31,00401,Acaiaca,"3,994",,,,,,,,,
MG,31,00500,Açucena,"9,575",,,,,,,,,
MG,31,00609,Água Boa,"13,600",,,,,,,,,
MG,31,00708,Água Comprida,"2,005",,,,,,,,,
MG,31,00807,Aguanil,"4,448",,,,,,,,,
MG,31,00906,Águas Formosas,"19,166",,,,,,,,,
MG,31,01003,Águas Vermelhas,"13,477",,,,,,,,,
MG,31,01102,Aimorés,"25,193",,,,,,,,,
MG,31,01201,Aiuruoca,"6,032",,,,,,,,,
MG,31,01300,Alagoa,"2,683",,,,,,,,,
MG,31,01409,Albertina,"3,003",,,,,,,,,
MG,31,01508,Além Paraíba,"35,321",,,,,,,,,
MG,31,01607,Alfenas,"79,481",,,,,,,,,
MG,31,01631,Alfredo Vasconcelos,"6,831",,,,,,,,,
MG,31,01706,Almenara,"41,642",,,,,,,,,
MG,31,01805,Alpercata,"7,411",,,,,,,,,
MG,31,01904,Alpinópolis,"19,745",,,,,,,,,
MG,31,02001,Alterosa,"14,414",,,,,,,,,
MG,31,02050,Alto Caparaó,"5,799",,,,,,,,,
MG,31,02100,Alto Rio Doce,"11,146",,,,,,,,,
MG,31,02209,Alvarenga,"3,973",,,,,,,,,
MG,31,02308,Alvinópolis,"15,239",,,,,,,,,
MG,31,02407,Alvorada de Minas,"3,606",,,,,,,,,
MG,31,02506,Amparo do Serra,"4,751",,,,,,,,,
MG,31,02605,Andradas,"40,747",,,,,,,,,
MG,31,02704,Cachoeira de Pajeú,"9,382",,,,,,,,,
MG,31,02803,Andrelândia,"12,242",,,,,,,,,
MG,31,02852,Angelândia,"8,481",,,,,,,,,
MG,31,02902,Antônio Carlos,"11,432",,,,,,,,,
MG,31,03009,Antônio Dias,"9,363",,,,,,,,,
MG,31,03108,Antônio Prado de Minas,"1,609",,,,,,,,,
MG,31,03207,Araçaí,"2,341",,,,,,,,,
MG,31,03306,Aracitaba,"2,066",,,,,,,,,
MG,31,03405,Araçuaí,"36,705",,,,,,,,,
MG,31,03504,Araguari,"116,691",,,,,,,,,
MG,31,03603,Arantina,"2,804",,,,,,,,,
MG,31,03702,Araponga,"8,425",,,,,,,,,
MG,31,03751,Araporã,"6,804",,,,,,,,,
MG,31,03801,Arapuá,"2,833",,,,,,,,,
MG,31,03900,Araújos,"9,142",,,,,,,,,
MG,31,04007,Araxá,"105,083",,,,,,,,,
MG,31,04106,Arceburgo,"10,657",,,,,,,,,
MG,31,04205,Arcos,"39,793",,,,,,,,,
MG,31,04304,Areado,"14,955",,,,,,,,,
MG,31,04403,Argirita,"2,751",,,,,,,,,
MG,31,04452,Aricanduva,"5,191",,,,,,,,,
MG,31,04502,Arinos,"17,888",,,,,,,,,
MG,31,04601,Astolfo Dutra,"14,085",,,,,,,,,
MG,31,04700,Ataléia,"13,064",,,,,,,,,
MG,31,04809,Augusto de Lima,"4,888",,,,,,,,,
MG,31,04908,Baependi,"19,094",,,,,,,,,
MG,31,05004,Baldim,"7,851",,,,,,,,,
MG,31,05103,Bambuí,"23,757",,,,,,,,,
MG,31,05202,Bandeira,"4,825",,,,,,,,,
MG,31,05301,Bandeira do Sul,"5,713",,,,,,,,,
MG,31,05400,Barão de Cocais,"32,319",,,,,,,,,
MG,31,05509,Barão de Monte Alto,"5,443",,,,,,,,,
MG,31,05608,Barbacena,"136,392",,,,,,,,,
MG,31,05707,Barra Longa,"5,250",,,,,,,,,
MG,31,05905,Barroso,"20,720",,,,,,,,,
MG,31,06002,Bela Vista de Minas,"10,248",,,,,,,,,
MG,31,06101,Belmiro Braga,"3,433",,,,,,,,,
MG,31,06200,Belo Horizonte,"2,501,576",,,,,,,,,
MG,31,06309,Belo Oriente,"26,396",,,,,,,,,
MG,31,06408,Belo Vale,"7,710",,,,,,,,,
MG,31,06507,Berilo,"11,995",,,,,,,,,
