UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,
MA,21,03158,Centro do Guilherme,"13,670",,,,,,
MA,21,03174,Centro Novo do Maranhão,"21,840",,,,,,
MA,21,03208,Chapadinha,"80,195",,,,,,
MA,21,03257,Cidelândia,"14,777",,,,,,
MA,21,03307,Codó,"123,116",,,,,,
MA,21,03406,Coelho Neto,"49,621",,,,,,
MA,21,03505,Colinas,"41,312",,,,,,
MA,21,03554,Conceição do Lago-Açu,"16,400",,,,,,
MA,21,03604,Coroatá,"65,544",,,,,,
MA,21,03703,Cururupu,"32,626",,,,,,
MA,21,03752,Davinópolis,"12,916",,,,,,
MA,21,03802,Dom Pedro,"23,372",,,,,,
MA,21,03901,Duque Bacelar,"11,401",,,,,,
MA,21,04008,Esperantinópolis,"17,104",,,,,,
MA,21,04057,Estreito,"42,527",,,,,,
MA,21,04073,Feira Nova do Maranhão,"8,484",,,,,,
MA,21,04081,Fernando Falcão,"10,460",,,,,,
MA,21,04099,Formosa da Serra Negra,"19,258",,,,,,
MA,21,04107,Fortaleza dos Nogueiras,"12,647",,,,,,
MA,21,04206,Fortuna,"15,567",,,,,,
MA,21,04305,Godofredo Viana,"11,963",,,,,,
MA,21,04404,Gonçalves Dias,"17,944",,,,,,
MA,21,04503,Governador Archer,"10,886",,,,,,
MA,21,04552,Governador Edison Lobão,"18,520",,,,,,
MA,21,04602,Governador Eugênio Barros,"16,882",,,,,,
MA,21,04628,Governador Luiz Rocha,"7,841",,,,,,
MA,21,04651,Governador Newton Bello,"10,151",,,,,,
MA,21,04677,Governador Nunes Freire,"25,539",,,,,,
MA,21,04701,Graça Aranha,"6,261",,,,,,
MA,21,04800,Grajaú,"70,065",,,,,,
MA,21,04909,Guimarães,"11,997",,,,,,
MA,21,05005,Humberto de Campos,"28,932",,,,,,
MA,21,05104,Icatu,"27,269",,,,,,
MA,21,05153,Igarapé do Meio,"14,324",,,,,,
MA,21,05203,Igarapé Grande,"11,387",,,,,,
MA,21,05302,Imperatriz,"259,337",,,,,,
MA,21,05351,Itaipava do Grajaú,"16,005",,,,,,
MA,21,05401,Itapecuru Mirim,"68,723",,,,,,
MA,21,05427,Itinga do Maranhão,"26,068",,,,,,
MA,21,05450,Jatobá,"10,310",,,,,,
MA,21,05476,Jenipapo dos Vieiras,"17,040",,,,,,
MA,21,05500,João Lisboa,"23,740",,,,,,
MA,21,05609,Joselândia,"16,198",,,,,,
MA,21,05658,Junco do Maranhão,"4,392",,,,,,
MA,21,05708,Lago da Pedra,"50,616",,,,,,
MA,21,05807,Lago do Junco,"10,869",,,,,,
MA,21,05906,Lago Verde,"16,314",,,,,,
MA,21,05922,Lagoa do Mato,"11,265",,,,,,
MA,21,05948,Lago dos Rodrigues,"8,857",,,,,,
MA,21,05963,Lagoa Grande do Maranhão,"11,464",,,,,,
MA,21,05989,Lajeado Novo,"7,602",,,,,,
MA,21,06003,Lima Campos,"11,918",,,,,,
MA,21,06102,Loreto,"12,214",,,,,,
MA,21,06201,Luís Domingues,"6,984",,,,,,
MA,21,06300,Magalhães de Almeida,"20,029",,,,,,
MA,21,06326,Maracaçumé,"21,586",,,,,,
MA,21,06359,Marajá do Sena,"7,775",,,,,,
MA,21,06375,Maranhãozinho,"16,511",,,,,,
MA,21,06409,Mata Roma,"16,977",,,,,,
MA,21,06508,Matinha,"23,482",,,,,,
MA,21,06607,Matões,"33,943",,,,,,
MA,21,06631,Matões do Norte,"17,033",,,,,,
MA,21,06672,Milagres do Maranhão,"8,483",,,,,,
MA,21,06706,Mirador,"21,031",,,,,,
MA,21,06755,Miranda do Norte,"28,754",,,,,,
MA,21,06805,Mirinzal,"15,011",,,,,,
MA,21,06904,Monção,"33,664",,,,,,
MA,21,07001,Montes Altos,"9,111",,,,,,
MA,21,07100,Morros,"19,572",,,,,,
MA,21,07209,Nina Rodrigues,"14,642",,,,,,
MA,21,07258,Nova Colinas,"5,427",,,,,,
MA,21,07308,Nova Iorque,"4,682",,,,,,
MA,21,07357,Nova Olinda do Maranhão,"21,080",,,,,,
MA,21,07407,Olho d'Água das Cunhãs,"19,561",,,,,,
MA,21,07456,Olinda Nova do Maranhão,"14,836",,,,,,
MA,21,07506,Paço do Lumiar,123747(6),,,,,,
MA,21,07605,Palmeirândia,"19,781",,,,,,
MA,21,07704,Paraibano,"21,479",,,,,,
MA,21,07803,Parnarama,"35,008",,,,,,
MA,21,07902,Passagem Franca,"19,137",,,,,,
MA,21,08009,Pastos Bons,"19,583",,,,,,
MA,21,08058,Paulino Neves,"16,166",,,,,,
MA,21,08108,Paulo Ramos,"21,066",,,,,,
MA,21,08207,Pedreiras,"39,191",,,,,,
MA,21,08256,Pedro do Rosário,"25,354",,,,,,
MA,21,08306,Penalva,"38,731",,,,,,
MA,21,08405,Peri Mirim,"14,345",,,,,,
MA,21,08454,Peritoró,"23,364",,,,,,
MA,21,08504,Pindaré-Mirim,"33,065",,,,,,
MA,21,08603,Pinheiro,"83,777",,,,,,
MA,21,08702,Pio XII,"21,379",,,,,,
MA,21,08801,Pirapemas,"18,720",,,,,,
MA,21,08900,Poção de Pedras,"17,595",,,,,,
MA,21,09007,Porto Franco,"24,092",,,,,,
MA,21,09056,Porto Rico do Maranhão,"5,955",,,,,,
MA,21,09106,Presidente Dutra,"48,036",,,,,,
MA,21,09205,Presidente Juscelino,"12,838",,,,,,
MA,21,09239,Presidente Médici,"7,070",,,,,,
MA,21,09270,Presidente Sarney,"19,069",,,,,,
MA,21,09304,Presidente Vargas,"11,261",,,,,,
MA,21,09403,Primeira Cruz,"15,431",,,,,,
MA,21,09452,Raposa,"31,177",,,,,,
MA,21,09502,Riachão,"20,334",,,,,,
MA,21,09551,Ribamar Fiquene,"7,825",,,,,,
MA,21,09601,Rosário,"42,994",,,,,,
MA,21,09700,Sambaíba,"5,679",,,,,,
MA,21,09759,Santa Filomena do Maranhão,"7,826",,,,,,
MA,21,09809,Santa Helena,"42,483",,,,,,
MA,21,09908,Santa Inês,"89,489",,,,,,
MA,21,10005,Santa Luzia,"72,887",,,,,,
MA,21,10039,Santa Luzia do Paruá,"25,371",,,,,,
MA,21,10104,Santa Quitéria do Maranhão,"25,764",,,,,,
MA,21,10203,Santa Rita,"38,298",,,,,,
MA,21,10237,Santana do Maranhão,"13,547",,,,,,
MA,21,10278,Santo Amaro do Maranhão,"16,034",,,,,,
MA,21,10302,Santo Antônio dos Lopes,"14,522",,,,,,
MA,21,10401,São Benedito do Rio Preto,"18,717",,,,,,
MA,21,10500,São Bento,"45,604",,,,,,
MA,21,10609,São Bernardo,"28,667",,,,,,
MA,21,10658,São Domingos do Azeitão,"7,420",,,,,,
MA,21,10708,São Domingos do Maranhão,"34,384",,,,,,
MA,21,10807,São Félix de Balsas,"4,562",,,,,,
MA,21,10856,São Francisco do Brejão,"11,941",,,,,,
MA,21,10906,São Francisco do Maranhão,"12,218",,,,,,
MA,21,11003,São João Batista,"20,701",,,,,,
MA,21,11029,São João do Carú,"15,787",,,,,,
MA,21,11052,São João do Paraíso,"11,193",,,,,,
MA,21,11078,São João do Soter,"18,645",,,,,,
MA,21,11102,São João dos Patos,"25,996",,,,,,
MA,21,11201,São José de Ribamar,"179,028",,,,,,
MA,21,11250,São José dos Basílios,"7,640",,,,,,
MA,21,11300,São Luís,"1,108,975",,,,,,
MA,21,11409,São Luís Gonzaga do Maranhão,"18,727",,,,,,
MA,21,11508,São Mateus do Maranhão,"41,579",,,,,,
MA,21,11532,São Pedro da Água Branca,"12,735",,,,,,
MA,21,11573,São Pedro dos Crentes,"4,684",,,,,,
MA,21,11607,São Raimundo das Mangabeiras,"18,980",,,,,,
MA,21,11631,São Raimundo do Doca Bezerra,"5,131",,,,,,
MA,21,11672,São Roberto,"6,789",,,,,,
MA,21,11706,São Vicente Ferrer,"22,350",,,,,,
MA,21,11722,Satubinha,"14,096",,,,,,
MA,21,11748,Senador Alexandre Costa,"11,214",,,,,,
MA,21,11763,Senador La Rocque,"14,050",,,,,,
MA,21,11789,Serrano do Maranhão,"10,299",,,,,,
MA,21,11805,Sítio Novo,"18,160",,,,,,
MA,21,11904,Sucupira do Norte,"10,634",,,,,,
MA,21,11953,Sucupira do Riachão,"5,676",,,,,,
MA,21,12001,Tasso Fragoso,"8,582",,,,,,
MA,21,12100,Timbiras,"29,183",,,,,,
MA,21,12209,Timon,"170,222",,,,,,
MA,21,12233,Trizidela do Vale,"22,112",,,,,,
MA,21,12274,Tufilândia,"5,854",,,,,,
MA,21,12308,Tuntum,"42,040",,,,,,
MA,21,12407,Turiaçu,"35,709",,,,,,
MA,21,12456,Turilândia,"25,868",,,,,,
MA,21,12506,Tutóia,"59,398",,,,,,
MA,21,12605,Urbano Santos,"33,459",,,,,,
MA,21,12704,Vargem Grande,"57,168",,,,,,
MA,21,12803,Viana,"52,649",,,,,,
MA,21,12852,Vila Nova dos Martírios,"13,598",,,,,,
MA,21,12902,Vitória do Mearim,"32,861",,,,,,
MA,21,13009,Vitorino Freire,"31,522",,,,,,
MA,21,14007,Zé Doca,"51,956",,,,,,
PI,22,00053,Acauã,"7,102",,,,,,
PI,22,00103,Agricolândia,"5,131",,,,,,
PI,22,00202,Água Branca,"17,470",,,,,,
PI,22,00251,Alagoinha do Piauí,"7,665",,,,,,
PI,22,00277,Alegrete do Piauí,"4,918",,,,,,
PI,22,00301,Alto Longá,"14,339",,,,,,
PI,22,00400,Altos,"40,605",,,,,,
PI,22,00459,Alvorada do Gurguéia,"5,445",,,,,,
PI,22,00509,Amarante,"17,604",,,,,,
PI,22,00608,Angical do Piauí,"6,783",,,,,,
PI,22,00707,Anísio de Abreu,"9,938",,,,,,
PI,22,00806,Antônio Almeida,"3,170",,,,,,
PI,22,00905,Aroazes,"5,827",,,,,,
PI,22,00954,Aroeiras do Itaim,"2,551",,,,,,
PI,22,01002,Arraial,"4,720",,,,,,
PI,22,01051,Assunção do Piauí,"7,863",,,,,,
PI,22,01101,Avelino Lopes,"11,326",,,,,,
PI,22,01150,Baixa Grande do Ribeiro,"11,671",,,,,,
PI,22,01176,Barra D'Alcântara,"3,952",,,,,,
PI,22,01200,Barras,"47,185",,,,,,
PI,22,01309,Barreiras do Piauí,"3,352",,,,,,
PI,22,01408,Barro Duro,"7,027",,,,,,
PI,22,01507,Batalha,"26,905",,,,,,
PI,22,01556,Bela Vista do Piauí,"4,030",,,,,,
PI,22,01572,Belém do Piauí,"3,587",,,,,,
PI,22,01606,Beneditinos,"10,473",,,,,,
PI,22,01705,Bertolínia,"5,507",,,,,,
PI,22,01739,Betânia do Piauí,"6,210",,,,,,
PI,22,01770,Boa Hora,"6,815",,,,,,
PI,22,01804,Bocaina,"4,505",,,,,,
PI,22,01903,Bom Jesus,"25,387",,,,,,
PI,22,01919,Bom Princípio do Piauí,"5,651",,,,,,
PI,22,01929,Bonfim do Piauí,"5,685",,,,,,
PI,22,01945,Boqueirão do Piauí,"6,426",,,,,,
PI,22,01960,Brasileira,"8,347",,,,,,
PI,22,01988,Brejo do Piauí,"3,848",,,,,,
PI,22,02000,Buriti dos Lopes,"19,807",,,,,,
PI,22,02026,Buriti dos Montes,"8,264",,,,,,
PI,22,02059,Cabeceiras do Piauí,"10,630",,,,,,
PI,22,02075,Cajazeiras do Piauí,"3,573",,,,,,
PI,22,02083,Cajueiro da Praia,"7,674",,,,,,
PI,22,02091,Caldeirão Grande do Piauí,"5,781",,,,,,
PI,22,02109,Campinas do Piauí,"5,620",,,,,,
PI,22,02117,Campo Alegre do Fidalgo,"5,069",,,,,,
PI,22,02133,Campo Grande do Piauí,"5,965",,,,,,
PI,22,02174,Campo Largo do Piauí,"7,311",,,,,,
PI,22,02208,Campo Maior,"46,893",,,,,,
PI,22,02251,Canavieira,"3,944",,,,,,
PI,22,02307,Canto do Buriti,"21,258",,,,,,
PI,22,02406,Capitão de Campos,"11,445",,,,,,
PI,22,02455,Capitão Gervásio Oliveira,"4,114",,,,,,
PI,22,02505,Caracol,"10,964",,,,,,
PI,22,02539,Caraúbas do Piauí,"5,890",,,,,,
PI,22,02554,Caridade do Piauí,"5,085",,,,,,
PI,22,02604,Castelo do Piauí,"19,715",,,,,,
PI,22,02653,Caxingó,"5,451",,,,,,
PI,22,02703,Cocal,"27,845",,,,,,
PI,22,02711,Cocal de Telha,"4,899",,,,,,
PI,22,02729,Cocal dos Alves,"6,168",,,,,,
PI,22,02737,Coivaras,"4,032",,,,,,
PI,22,02752,Colônia do Gurguéia,"6,516",,,,,,
PI,22,02778,Colônia do Piauí,"7,661",,,,,,
PI,22,02802,Conceição do Canindé,"4,807",,,,,,
PI,22,02851,Coronel José Dias,"4,685",,,,,,
PI,22,02901,Corrente,"26,709",,,,,,
PI,22,03008,Cristalândia do Piauí,"8,323",,,,,,
PI,22,03107,Cristino Castro,"10,444",,,,,,
PI,22,03206,Curimatá,"11,426",,,,,,
PI,22,03230,Currais,"4,968",,,,,,
PI,22,03255,Curralinhos,"4,459",,,,,,
PI,22,03271,Curral Novo do Piauí,"5,367",,,,,,
PI,22,03305,Demerval Lobão,"13,840",,,,,,
PI,22,03354,Dirceu Arcoverde,"7,029",,,,,,
PI,22,03404,Dom Expedito Lopes,"6,922",,,,,,
PI,22,03420,Domingos Mourão,"4,354",,,,,,
PI,22,03453,Dom Inocêncio,"9,565",,,,,,
PI,22,03503,Elesbão Veloso,"14,575",,,,,,
PI,22,03602,Eliseu Martins,"4,930",,,,,,
PI,22,03701,Esperantina,"39,848",,,,,,
PI,22,03750,Fartura do Piauí,"5,319",,,,,,
PI,22,03800,Flores do Piauí,"4,462",,,,,,
PI,22,03859,Floresta do Piauí,"2,560",,,,,,
PI,22,03909,Floriano,"60,025",,,,,,
PI,22,04006,Francinópolis,"5,347",,,,,,
PI,22,04105,Francisco Ayres,"4,323",,,,,,
PI,22,04154,Francisco Macedo,"3,200",,,,,,
PI,22,04204,Francisco Santos,"9,372",,,,,,
PI,22,04303,Fronteiras,"11,659",,,,,,
PI,22,04352,Geminiano,"5,460",,,,,,
PI,22,04402,Gilbués,"10,694",,,,,,
PI,22,04501,Guadalupe,"10,497",,,,,,
PI,22,04550,Guaribas,"4,568",,,,,,
PI,22,04600,Hugo Napoleão,"3,879",,,,,,
PI,22,04659,Ilha Grande,"9,457",,,,,,
PI,22,04709,Inhuma,"15,319",,,,,,
PI,22,04808,Ipiranga do Piauí,"9,838",,,,,,
PI,22,04907,Isaías Coelho,"8,566",,,,,,
PI,22,05003,Itainópolis,"11,551",,,,,,
PI,22,05102,Itaueira,"11,028",,,,,,
PI,22,05151,Jacobina do Piauí,"5,729",,,,,,
PI,22,05201,Jaicós,"19,170",,,,,,
PI,22,05250,Jardim do Mulato,"4,513",,,,,,
PI,22,05276,Jatobá do Piauí,"4,875",,,,,,
PI,22,05300,Jerumenha,"4,447",,,,,,
PI,22,05359,João Costa,"3,005",,,,,,
PI,22,05409,Joaquim Pires,"14,376",,,,,,
PI,22,05458,Joca Marques,"5,466",,,,,,
PI,22,05508,José de Freitas,"39,336",,,,,,
PI,22,05516,Juazeiro do Piauí,"5,485",,,,,,
PI,22,05524,Júlio Borges,"5,640",,,,,,
PI,22,05532,Jurema,"4,777",,,,,,
PI,22,05540,Lagoinha do Piauí,"2,858",,,,,,
PI,22,05557,Lagoa Alegre,"8,577",,,,,,
PI,22,05565,Lagoa do Barro do Piauí,"4,656",,,,,,
PI,22,05573,Lagoa de São Francisco,"6,777",,,,,,
PI,22,05581,Lagoa do Piauí,"4,075",,,,,,
PI,22,05599,Lagoa do Sítio,"5,198",,,,,,
PI,22,05607,Landri Sales,"5,283",,,,,,
PI,22,05706,Luís Correia,"30,438",,,,,,
PI,22,05805,Luzilândia,"25,504",,,,,,
PI,22,05854,Madeiro,"8,342",,,,,,
PI,22,05904,Manoel Emídio,"5,351",,,,,,
PI,22,05953,Marcolândia,"8,543",,,,,,
PI,22,06001,Marcos Parente,"4,547",,,,,,
PI,22,06050,Massapê do Piauí,"6,449",,,,,,
PI,22,06100,Matias Olímpio,"10,958",,,,,,
PI,22,06209,Miguel Alves,"33,833",,,,,,
PI,22,06308,Miguel Leão,"1,242",,,,,,
PI,22,06357,Milton Brandão,"6,608",,,,,,
PI,22,06407,Monsenhor Gil,"10,564",,,,,,
PI,22,06506,Monsenhor Hipólito,"7,767",,,,,,
PI,22,06605,Monte Alegre do Piauí,"10,615",,,,,,
PI,22,06654,Morro Cabeça no Tempo,"4,530",,,,,,
PI,22,06670,Morro do Chapéu do Piauí,"6,811",,,,,,
PI,22,06696,Murici dos Portelas,"9,209",,,,,,
PI,22,06704,Nazaré do Piauí,"7,322",,,,,,
PI,22,06720,Nazária,"8,602",,,,,,
PI,22,06753,Nossa Senhora de Nazaré,"4,891",,,,,,
PI,22,06803,Nossa Senhora dos Remédios,"8,723",,,,,,
PI,22,06902,Novo Oriente do Piauí,"6,556",,,,,,
PI,22,06951,Novo Santo Antônio,"3,003",,,,,,
PI,22,07009,Oeiras,"37,085",,,,,,
PI,22,07108,Olho D'Água do Piauí,"2,468",,,,,,
PI,22,07207,Padre Marcos,"6,873",,,,,,
PI,22,07306,Paes Landim,"4,126",,,,,,
PI,22,07355,Pajeú do Piauí,"3,404",,,,,,
PI,22,07405,Palmeira do Piauí,"5,036",,,,,,
PI,22,07504,Palmeirais,"14,587",,,,,,
PI,22,07553,Paquetá,"3,937",,,,,,
PI,22,07603,Parnaguá,"10,819",,,,,,
PI,22,07702,Parnaíba,"153,482",,,,,,
PI,22,07751,Passagem Franca do Piauí,"4,323",,,,,,
PI,22,07777,Patos do Piauí,"6,406",,,,,,
PI,22,07793,Pau D'Arco do Piauí,"4,065",,,,,,
PI,22,07801,Paulistana,"20,554",,,,,,
PI,22,07850,Pavussu,"3,669",,,,,,
PI,22,07900,Pedro II,"38,778",,,,,,
PI,22,07934,Pedro Laurentino,"2,544",,,,,,
PI,22,07959,Nova Santa Rita,"4,383",,,,,,
PI,22,08007,Picos,"78,431",,,,,,
PI,22,08106,Pimenteiras,"12,139",,,,,,
PI,22,08205,Pio IX,"18,459",,,,,,
PI,22,08304,Piracuruca,"28,874",,,,,,
PI,22,08403,Piripiri,"63,787",,,,,,
PI,22,08502,Porto,"12,608",,,,,,
PI,22,08551,Porto Alegre do Piauí,"2,720",,,,,,
PI,22,08601,Prata do Piauí,"3,150",,,,,,
PI,22,08650,Queimada Nova,"9,017",,,,,,
PI,22,08700,Redenção do Gurguéia,"8,796",,,,,,
PI,22,08809,Regeneração,"17,979",,,,,,
PI,22,08858,Riacho Frio,"4,309",,,,,,
PI,22,08874,Ribeira do Piauí,"4,488",,,,,,
PI,22,08908,Ribeiro Gonçalves,"7,376",,,,,,
PI,22,09005,Rio Grande do Piauí,"6,433",,,,,,
PI,22,09104,Santa Cruz do Piauí,"6,247",,,,,,
PI,22,09153,Santa Cruz dos Milagres,"4,033",,,,,,
PI,22,09203,Santa Filomena,"6,254",,,,,,
PI,22,09302,Santa Luz,"5,882",,,,,,
PI,22,09351,Santana do Piauí,"4,642",,,,,,
PI,22,09377,Santa Rosa do Piauí,"5,255",,,,,,
PI,22,09401,Santo Antônio de Lisboa,"6,441",,,,,,
PI,22,09450,Santo Antônio dos Milagres,"2,166",,,,,,
PI,22,09500,Santo Inácio do Piauí,"3,803",,,,,,
PI,22,09559,São Braz do Piauí,"4,451",,,,,,
PI,22,09609,São Félix do Piauí,"2,932",,,,,,
PI,22,09658,São Francisco de Assis do Piauí,"5,779",,,,,,
PI,22,09708,São Francisco do Piauí,"6,420",,,,,,
PI,22,09757,São Gonçalo do Gurguéia,"3,057",,,,,,
PI,22,09807,São Gonçalo do Piauí,"5,030",,,,,,
PI,22,09856,São João da Canabrava,"4,614",,,,,,
PI,22,09872,São João da Fronteira,"6,064",,,,,,
PI,22,09906,São João da Serra,"6,122",,,,,,
PI,22,09955,São João da Varjota,"4,848",,,,,,
PI,22,09971,São João do Arraial,"8,038",,,,,,
PI,22,10003,São João do Piauí,"20,662",,,,,,
PI,22,10052,São José do Divino,"5,354",,,,,,
PI,22,10102,São José do Peixe,"3,741",,,,,,
PI,22,10201,São José do Piauí,"6,700",,,,,,
PI,22,10300,São Julião,"6,371",,,,,,
PI,22,10359,São Lourenço do Piauí,"4,577",,,,,,
PI,22,10375,São Luis do Piauí,"2,646",,,,,,
PI,22,10383,São Miguel da Baixa Grande,"2,454",,,,,,
PI,22,10391,São Miguel do Fidalgo,"3,038",,,,,,
PI,22,10409,São Miguel do Tapuio,"17,639",,,,,,
PI,22,10508,São Pedro do Piauí,"14,324",,,,,,
PI,22,10607,São Raimundo Nonato,"34,877",,,,,,
PI,22,10623,Sebastião Barros,"3,451",,,,,,
PI,22,10631,Sebastião Leal,"4,303",,,,,,
PI,22,10656,Sigefredo Pacheco,"10,058",,,,,,
PI,22,10706,Simões,"14,649",,,,,,
PI,22,10805,Simplício Mendes,"12,746",,,,,,
PI,22,10904,Socorro do Piauí,"4,563",,,,,,
PI,22,10938,Sussuapara,"6,767",,,,,,
PI,22,10953,Tamboril do Piauí,"2,929",,,,,,
PI,22,10979,Tanque do Piauí,"2,773",,,,,,
PI,22,11001,Teresina,"868,075",,,,,,
PI,22,11100,União,"44,569",,,,,,
PI,22,11209,Uruçuí,"21,655",,,,,,
PI,22,11308,Valença do Piauí,"20,929",,,,,,
PI,22,11357,Várzea Branca,"4,938",,,,,,
PI,22,11407,Várzea Grande,"4,386",,,,,,
PI,22,11506,Vera Mendes,"3,080",,,,,,
PI,22,11605,Vila Nova do Piauí,"2,952",,,,,,
PI,22,11704,Wall Ferraz,"4,471",,,,,,
CE,23,00101,Abaiara,"11,853",,,,,,
CE,23,00150,Acarape,"15,036",,,,,,
CE,23,00200,Acaraú,"63,104",,,,,,
CE,23,00309,Acopiara,"54,481",,,,,,
CE,23,00408,Aiuaba,"17,493",,,,,,
CE,23,00507,Alcântaras,"11,781",,,,,,
CE,23,00606,Altaneira,"7,650",,,,,,
CE,23,00705,Alto Santo,"17,196",,,,,,
CE,23,00754,Amontada,"43,829",,,,,,
CE,23,00804,Antonina do Norte,"7,378",,,,,,
CE,23,00903,Apuiarés,"14,672",,,,,,
CE,23,01000,Aquiraz,"80,935",,,,,,
CE,23,01109,Aracati,"74,975",,,,,,
CE,23,01208,Aracoiaba,"26,535",,,,,,
CE,23,01257,Ararendá,"10,959",,,,,,
CE,23,01307,Araripe,"21,654",,,,,,
CE,23,01406,Aratuba,"11,802",,,,,,
CE,23,01505,Arneiroz,"7,844",,,,,,
CE,23,01604,Assaré,"23,478",,,,,,
CE,23,01703,Aurora,"24,610",,,,,,
CE,23,01802,Baixio,"6,303",,,,,,
CE,23,01851,Banabuiú,"18,256",,,,,,
CE,23,01901,Barbalha,"61,228",,,,,,
CE,23,01950,Barreira,"22,573",,,,,,
CE,23,02008,Barro,"22,758",,,,,,
CE,23,02057,Barroquinha,"15,044",,,,,,
CE,23,02107,Baturité,"35,941",,,,,,
CE,23,02206,Beberibe,"53,949",,,,,,
CE,23,02305,Bela Cruz,"32,722",,,,,,
CE,23,02404,Boa Viagem,"54,577",,,,,,
CE,23,02503,Brejo Santo,"49,842",,,,,,
CE,23,02602,Camocim,"63,907",,,,,,
CE,23,02701,Campos Sales,"27,470",,,,,,
CE,23,02800,Canindé,"77,244",,,,,,
CE,23,02909,Capistrano,"17,786",,,,,,
CE,23,03006,Caridade,"22,782",,,,,,
CE,23,03105,Cariré,"18,459",,,,,,
CE,23,03204,Caririaçu,"26,987",,,,,,
CE,23,03303,Cariús,"18,699",,,,,,
CE,23,03402,Carnaubal,"17,685",,,,,,
CE,23,03501,Cascavel,"72,232",,,,,,
CE,23,03600,Catarina,"20,871",,,,,,
CE,23,03659,Catunda,"10,376",,,,,,
CE,23,03709,Caucaia,"365,212",,,,,,
CE,23,03808,Cedro,"25,585",,,,,,
CE,23,03907,Chaval,"13,091",,,,,,
CE,23,03931,Choró,"13,565",,,,,,
CE,23,03956,Chorozinho,"20,274",,,,,,
CE,23,04004,Coreaú,"23,239",,,,,,
CE,23,04103,Crateús,"75,159",,,,,,
CE,23,04202,Crato,"133,031",,,,,,
CE,23,04236,Croatá,"18,133",,,,,,
CE,23,04251,Cruz,"24,977",,,,,,
CE,23,04269,Deputado Irapuan Pinheiro,"9,662",,,,,,
CE,23,04277,Ereré,"7,225",,,,,,
CE,23,04285,Eusébio,"54,337",,,,,,
CE,23,04301,Farias Brito,"19,389",,,,,,
CE,23,04350,Forquilha,"24,452",,,,,,
CE,23,04400,Fortaleza,"2,686,612",,,,,,
CE,23,04459,Fortim,"16,631",,,,,,
CE,23,04509,Frecheirinha,"14,134",,,,,,
CE,23,04608,General Sampaio,"7,694",,,,,,
CE,23,04657,Graça,"14,407",,,,,,
CE,23,04707,Granja,"54,962",,,,,,
CE,23,04806,Granjeiro,"4,814",,,,,,
CE,23,04905,Groaíras,"11,144",,,,,,
CE,23,04954,Guaiúba,"26,290",,,,,,
CE,23,05001,Guaraciaba do Norte,"40,784",,,,,,
CE,23,05100,Guaramiranga,"5,132",,,,,,
CE,23,05209,Hidrolândia,"20,053",,,,,,
CE,23,05233,Horizonte,"68,529",,,,,,
CE,23,05266,Ibaretama,"13,369",,,,,,
CE,23,05308,Ibiapina,"25,082",,,,,,
CE,23,05332,Ibicuitinga,"12,629",,,,,,
CE,23,05357,Icapuí,"20,060",,,,,,
CE,23,05407,Icó,"68,162",,,,,,
CE,23,05506,Iguatu,"103,074",,,,,,
CE,23,05605,Independência,"26,187",,,,,,
CE,23,05654,Ipaporanga,"11,596",,,,,,
CE,23,05704,Ipaumirim,"12,485",,,,,,
CE,23,05803,Ipu,"42,058",,,,,,
CE,23,05902,Ipueiras,"38,114",,,,,,
CE,23,06009,Iracema,"14,326",,,,,,
CE,23,06108,Irauçuba,"24,305",,,,,,
CE,23,06207,Itaiçaba,"7,866",,,,,,
CE,23,06256,Itaitinga,"38,325",,,,,,
CE,23,06306,Itapajé,"53,067",,,,,,
CE,23,06405,Itapipoca,"130,539",,,,,,
CE,23,06504,Itapiúna,"20,520",,,,,,
CE,23,06553,Itarema,"42,215",,,,,,
CE,23,06603,Itatira,"21,836",,,,,,
CE,23,06702,Jaguaretama,"18,147",,,,,,
CE,23,06801,Jaguaribara,"11,492",,,,,,
CE,23,06900,Jaguaribe,"34,636",,,,,,
CE,23,07007,Jaguaruana,"33,834",,,,,,
CE,23,07106,Jardim,"27,181",,,,,,
CE,23,07205,Jati,"8,130",,,,,,
CE,23,07254,Jijoca de Jericoacoara,"20,087",,,,,,
CE,23,07304,Juazeiro do Norte,"276,264",,,,,,
CE,23,07403,Jucás,"24,892",,,,,,
CE,23,07502,Lavras da Mangabeira,"31,492",,,,,,
CE,23,07601,Limoeiro do Norte,"59,890",,,,,,
CE,23,07635,Madalena,"19,864",,,,,,
CE,23,07650,Maracanaú,"229,458",,,,,,
CE,23,07700,Maranguape,"130,346",,,,,,
CE,23,07809,Marco,"27,595",,,,,,
CE,23,07908,Martinópole,"11,321",,,,,,
CE,23,08005,Massapê,"39,044",,,,,,
CE,23,08104,Mauriti,"48,168",,,,,,
CE,23,08203,Meruoca,"15,185",,,,,,
CE,23,08302,Milagres,"27,462",,,,,,
CE,23,08351,Milhã,"13,142",,,,,,
CE,23,08377,Miraíma,"13,894",,,,,,
CE,23,08401,Missão Velha,"35,480",,,,,,
CE,23,08500,Mombaça,"43,858",,,,,,
CE,23,08609,Monsenhor Tabosa,"17,249",,,,,,
CE,23,08708,Morada Nova,"61,738",,,,,,
CE,23,08807,Moraújo,"8,779",,,,,,
CE,23,08906,Morrinhos,"22,685",,,,,,
CE,23,09003,Mucambo,"14,549",,,,,,
CE,23,09102,Mulungu,"10,941",,,,,,
